venue,year,doi,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598518,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598541,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598542,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598586,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598587,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598588,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598589,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598590,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598591,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598592,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598594,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598608,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598609,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598618,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598619,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598620,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598624,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598647,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598667,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598694,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598839,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598862,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598867,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598876,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598885,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598898,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598918,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598919,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598920,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2598958,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2599030,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2599058,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2599106,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2599107,,,,,,,,,,
InfoVis,2016,10.1109/TVCG.2016.2599338,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598430,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598448,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598585,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598602,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598603,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598604,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598789,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598790,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598791,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598795,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598824,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598825,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598826,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598827,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598866,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598868,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598869,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598870,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2598998,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599016,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599017,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599018,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599040,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599041,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599042,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599043,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599049,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599211,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599214,,,,,,,,,,
SciVis,2016,10.1109/TVCG.2016.2599217,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598415,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598416,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598432,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598444,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598445,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598446,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598447,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598460,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598463,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598465,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598466,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598467,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598468,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598469,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598470,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598471,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598472,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598479,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598495,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598497,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598543,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598544,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598545,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598664,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598695,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598796,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598797,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598828,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598829,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598830,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598831,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2598838,,,,,,,,,,
VAST,2016,10.1109/TVCG.2016.2599378,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883506,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883507,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883508,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883509,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883510,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883511,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883512,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883513,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883514,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883515,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883516,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883517,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883518,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883519,,,,,,,,,,
VAST,2016,10.1109/VAST.2016.7883520,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2743858,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2743859,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2743898,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2743918,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2743939,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2743959,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2743998,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744018,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744019,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744118,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744138,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744158,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744184,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744198,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744199,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744218,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744298,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744318,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744319,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744320,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744338,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744339,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2744359,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745086,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745105,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745138,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745140,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745141,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745219,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745240,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745278,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745298,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745859,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745878,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745919,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745941,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745958,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2745978,,,,,,,,,,
InfoVis,2017,10.1109/TVCG.2017.2746018,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2743938,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2743958,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2743978,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2743979,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2743980,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2743981,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2743989,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744038,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744058,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744059,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744078,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744079,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744099,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744159,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744238,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744258,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744278,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744299,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744321,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744438,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744459,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744479,,,,,,,,,,
SciVis,2017,10.1109/TVCG.2017.2744518,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2743990,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744080,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744098,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744322,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744358,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744378,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744418,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744419,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744458,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744478,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744683,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744684,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744685,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744686,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744718,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744738,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744758,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744805,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744818,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744843,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744878,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744898,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2744938,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745078,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745080,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745083,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745085,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745118,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745139,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745158,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745178,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745180,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745181,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745258,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745279,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745280,,,,,,,,,,
VAST,2017,10.1109/TVCG.2017.2745320,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585484,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585487,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585498,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585505,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585594,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585613,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585638,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585646,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585647,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585658,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585665,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585669,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585720,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585721,,,,,,,,,,
VAST,2017,10.1109/VAST.2017.8585733, its implementation and potential by considering three examples spanning a range of design abstractions: new visualization idioms; validation though visualization algebra; and feminist data visualization. We argue that the rich documentation of the design process provided by literate visualization offers the potential to improve the validity of visualization design and so benefit both academic visualization and visualization practice.",Jo Wood;Alexander Kachkaev;Jason Dykes,Jo Wood;Alexander Kachkaev;Jason Dykes,giCentreCity University of London;giCentreCity University of London;giCentreCity University of London,10.1109/TVCG.2013.145;10.1109/TVCG.2014.2346325;10.1109/TVCG.2017.2744319;10.1109/TVCG.2011.209;10.1109/TVCG.2014.2346331;10.1109/TVCG.2016.2598542;10.1109/TVCG.2009.111;10.1109/TVCG.2015.2467271;10.1109/TVCG.2016.2599030;10.1109/TVCG.2012.213;10.1109/TVCG.2014.2346323,"storytelling,design,literate programming,theory",,1,41,HM
InfoVis,2018,10.1109/TVCG.2018.2864884,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864889,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864899,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864903,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864907,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864909,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864911,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864912,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864913,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2864914,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865075,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865076,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865077,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865117,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865118,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865119,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865126,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865138,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865139,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865141,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865142,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865144,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865145,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865146,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865147,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865149,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865151,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865152,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865158,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865159,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865191,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865192,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865193,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865194,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865230,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865231,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865232,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865233,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865234,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865235,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865237,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865240,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865241,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865264,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865265,,,,,,,,,,
InfoVis,2018,10.1109/TVCG.2018.2865266,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864432,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864491,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864498,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864505,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864506,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864507,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864508,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864509,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864510,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864656,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864690,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864768,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864801,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864806,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864808,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864813,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864815,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864816,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864817,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864827,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864828,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864839,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864841,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864845,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864846,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864847,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864848,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864849,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864850,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864851,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864852,,,,,,,,,,
SciVis,2018,10.1109/TVCG.2018.2864853,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864475,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864477,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864499,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864500,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864503,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864504,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864526,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864769,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864811,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864812,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864814,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864825,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864826,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864838,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864843,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864844,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864885,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864886,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864887,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864901,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2864905,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865018,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865020,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865021,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865022,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865023,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865024,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865025,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865026,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865027,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865028,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865029,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865039,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865040,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865041,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865042,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865043,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865044,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865047,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865049,,,,,,,,,,
VAST,2018,10.1109/TVCG.2018.2865051,,,,,,,,,,
